	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioMaterna	0.046	0.297	0.215	-0.078*	-0.073	-0.080*	0.043	0.195**	0.019	0.091
	[0.058]	[0.288]	[0.364]	[0.045]	[0.047]	[0.045]	[0.058]	[0.089]	[0.057]	[0.091]
unobsM			-0.146							
			[0.517]							
unobsM2			-0.423*							
			[0.218]							
unobsM3			-0.206							
			[0.652]							
Age	0.051	0.070	0.056	0.037	0.045	0.035	-0.002	-0.025	0.067	0.105
	[0.089]	[0.093]	[0.095]	[0.057]	[0.067]	[0.058]	[0.065]	[0.071]	[0.063]	[0.076]
Male	-0.059	-0.054	-0.049	-0.122***	-0.140***	-0.127***	-0.062	-0.074	-0.129***	-0.155***
	[0.058]	[0.060]	[0.058]	[0.038]	[0.044]	[0.038]	[0.043]	[0.047]	[0.041]	[0.046]
poorBHealth	0.059	0.085	0.068	0.003	0.045	0.001	0.017	0.049	0.034	0.058
	[0.098]	[0.105]	[0.106]	[0.068]	[0.078]	[0.069]	[0.071]	[0.080]	[0.074]	[0.080]
oldsibs	-0.044	-0.043	-0.044	-0.003	-0.011	0.001	0.036	0.049	-0.050	-0.051
	[0.059]	[0.062]	[0.059]	[0.040]	[0.046]	[0.041]	[0.045]	[0.048]	[0.042]	[0.049]
momMaxEdu_Uni_F	0.163**	0.189**	0.168**	0.008	0.009	0.006	0.098*	0.083	0.048	0.041
	[0.069]	[0.078]	[0.076]	[0.048]	[0.056]	[0.049]	[0.052]	[0.058]	[0.051]	[0.057]
dadMaxEdu_Uni_F	-0.049	-0.062	-0.056	0.065	0.066	0.065	0.031	0.037	0.021	0.025
	[0.079]	[0.084]	[0.080]	[0.052]	[0.060]	[0.053]	[0.058]	[0.065]	[0.058]	[0.065]
momMaxEdu_Uni_Miss	0.368*	0.374**	0.385**	0.289**	0.173	0.265**	0.456***	0.325*	0.095	-0.064
	[0.188]	[0.149]	[0.174]	[0.120]	[0.165]	[0.126]	[0.134]	[0.181]	[0.123]	[0.134]
dadMaxEdu_Uni_Miss	0.139	0.111	0.113	0.024	-0.090	0.022	0.068	0.022	0.101	0.008
	[0.087]	[0.093]	[0.090]	[0.061]	[0.074]	[0.061]	[0.066]	[0.074]	[0.068]	[0.091]
HighInc_F	-0.081	-0.098	-0.095	-0.064	-0.093	-0.052	-0.073	-0.078	-0.071	-0.119**
	[0.066]	[0.072]	[0.070]	[0.053]	[0.059]	[0.053]	[0.053]	[0.057]	[0.055]	[0.059]
HighInc_Miss	0.143*	0.130	0.130	0.077*	0.050	0.078*	-0.002	-0.021	0.170***	0.136**
	[0.078]	[0.082]	[0.081]	[0.046]	[0.051]	[0.046]	[0.055]	[0.060]	[0.051]	[0.058]
houseOwn_F	-0.173**	-0.177**	-0.187**	-0.013	-0.010	-0.012	-0.044	-0.013	-0.087	-0.136**
	[0.083]	[0.086]	[0.083]	[0.049]	[0.058]	[0.049]	[0.059]	[0.064]	[0.054]	[0.065]
distCenter	-0.010	-0.010	-0.013	0.018*	0.028***	0.021**	0.021**	0.028***	-0.012	-0.010
	[0.012]	[0.012]	[0.012]	[0.010]	[0.011]	[0.010]	[0.010]	[0.010]	[0.010]	[0.011]
cgRelig_F	0.052	0.118	0.139	0.035	0.041	0.035	0.079	0.093	0.008	0.005
	[0.071]	[0.106]	[0.102]	[0.052]	[0.059]	[0.052]	[0.057]	[0.064]	[0.055]	[0.063]
o.cgRelig_Miss			-		-			-		-
										
CAPI	-0.023	-0.049	-0.047	0.066*	0.081*	0.062	-0.026	-0.025	0.025	0.003
	[0.056]	[0.065]	[0.065]	[0.038]	[0.044]	[0.039]	[0.043]	[0.046]	[0.041]	[0.047]
cgRelig_Miss	-0.409***	-0.474***		0.151		0.161*	-0.065		0.065	
	[0.106]	[0.130]		[0.096]		[0.095]	[0.238]		[0.099]	
Parma							0.101*			
							[0.053]			
Reggio								-0.193***		-0.123*
								[0.063]		[0.064]
materna_Municipal								-0.155**		-0.055
								[0.068]		[0.070]
Padova									0.092*	
									[0.054]	
Constant	-0.489	-1.031	-0.619	-0.312	-0.487	-0.282	0.283	0.854	-0.782	-1.305
	[1.676]	[1.810]	[1.879]	[1.082]	[1.263]	[1.089]	[1.220]	[1.350]	[1.189]	[1.440]
										
Observations	293	293	290	686	647	686	541	537	569	531
R-squared	0.104	0.043	0.114	0.064	0.066	0.064	0.050	0.069	0.107	0.109
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.37	.37	.37	.37	.37	.37	.37	.37	.37	.37
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
