	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioAsilo	0.027	0.499	0.206	0.015	-0.029	-0.508**	0.013	0.050	0.023	-0.060
	[0.097]	[0.751]	[0.223]	[0.048]	[0.054]	[0.208]	[0.070]	[0.168]	[0.069]	[0.154]
asilo_Municipal								-0.028		0.094
								[0.088]		[0.105]
nido	0.010	-0.381	0.011	0.004	0.047	0.711***	0.021	0.112	0.005	-0.065
	[0.101]	[0.630]	[0.102]	[0.044]	[0.054]	[0.235]	[0.052]	[0.097]	[0.054]	[0.093]
unobs			-0.140							
			[0.339]							
unobs2			-0.216							
			[0.168]							
unobs3			-0.193							
			[0.493]							
Age	0.113	0.120	0.119	0.034	0.084	-0.001	0.032	0.081	0.123**	0.190***
	[0.078]	[0.081]	[0.078]	[0.054]	[0.065]	[0.419]	[0.059]	[0.073]	[0.057]	[0.068]
Male	0.035	0.033	0.015	0.035	0.040	-0.099	0.018	0.049	0.051	0.047
	[0.056]	[0.059]	[0.060]	[0.037]	[0.044]	[0.195]	[0.040]	[0.048]	[0.041]	[0.047]
poorBHealth	0.002	-0.015	-0.052	0.000	0.085	0.256**	-0.013	0.056	0.018	0.012
	[0.093]	[0.102]	[0.097]	[0.060]	[0.068]	[0.125]	[0.067]	[0.074]	[0.069]	[0.083]
oldsibs	0.177	0.273	0.219	0.026	0.016	-0.097	0.170*	-0.001	0.056	-0.028
	[0.133]	[0.228]	[0.135]	[0.099]	[0.125]	[0.191]	[0.100]	[0.130]	[0.097]	[0.115]
momMaxEdu_Uni_F	0.119*	0.114	0.082	0.029	-0.055	-0.758***	0.034	-0.049	0.094*	0.010
	[0.067]	[0.071]	[0.070]	[0.042]	[0.056]	[0.231]	[0.047]	[0.059]	[0.049]	[0.061]
dadMaxEdu_Uni_F	-0.126	-0.070	-0.101	0.027	0.051	0.166	0.007	0.038	-0.047	-0.048
	[0.077]	[0.115]	[0.078]	[0.045]	[0.057]	[0.220]	[0.051]	[0.064]	[0.052]	[0.059]
momMaxEdu_Uni_Miss	-0.044	-0.048	0.023	-0.020	-0.135	-0.226	-0.087	-0.099	-0.014	-0.075
	[0.239]	[0.241]	[0.231]	[0.186]	[0.196]	[0.321]	[0.181]	[0.196]	[0.206]	[0.212]
dadMaxEdu_Uni_Miss	-0.206*	-0.238**	-0.220**	0.009	0.033	-0.557**	-0.046	-0.010	-0.105	-0.081
	[0.108]	[0.121]	[0.110]	[0.067]	[0.076]	[0.227]	[0.080]	[0.085]	[0.075]	[0.091]
HighInc_F	0.129*	0.146*	0.141*	-0.020	-0.151**	0.060	-0.029	-0.164**	0.095*	0.149**
	[0.074]	[0.084]	[0.076]	[0.051]	[0.074]	[0.154]	[0.054]	[0.075]	[0.057]	[0.064]
HighInc_Miss	0.113	0.138	0.172**	-0.069	-0.116**	-0.045	-0.034	-0.099*	0.077	0.064
	[0.074]	[0.083]	[0.082]	[0.047]	[0.049]	[0.208]	[0.053]	[0.058]	[0.050]	[0.054]
houseOwn_F	-0.010	0.012	0.013	-0.033	-0.038	-0.069	0.021	0.011	-0.031	-0.071
	[0.058]	[0.068]	[0.060]	[0.039]	[0.045]	[0.268]	[0.044]	[0.050]	[0.042]	[0.049]
o.houseOwn_Miss			-		-			-		-
										
distCenter	-0.007	-0.007	-0.011	-0.012	-0.007	-0.055	-0.001	0.001	-0.017*	-0.025**
	[0.012]	[0.012]	[0.012]	[0.009]	[0.014]	[0.067]	[0.008]	[0.012]	[0.010]	[0.011]
cgRelig_F	-0.065	-0.073	-0.041	0.009	0.010	-0.159	-0.017	0.080	-0.037	-0.144**
	[0.080]	[0.084]	[0.082]	[0.052]	[0.073]	[0.244]	[0.058]	[0.091]	[0.061]	[0.071]
cgRelig_Miss	0.224**	0.270	0.187	0.069	0.200**	0.471*	0.200	0.286**	-0.023	-0.049
	[0.102]	[0.213]	[0.117]	[0.121]	[0.094]	[0.254]	[0.141]	[0.112]	[0.139]	[0.141]
CAPI	-0.042	-0.049	-0.050	-0.047	-0.126***	-0.306	-0.105***	-0.183***	0.013	0.004
	[0.058]	[0.061]	[0.058]	[0.037]	[0.047]	[0.244]	[0.041]	[0.053]	[0.041]	[0.048]
houseOwn_Miss	-0.726***	-0.718***		0.022		-0.095	-0.326		-0.135	
	[0.093]	[0.096]		[0.260]		[0.429]	[0.258]		[0.371]	
Parma							-0.001			
							[0.057]			
Reggio								0.042		-0.070
								[0.081]		[0.071]
nidoXreggio								-0.120		0.039
								[0.172]		[0.150]
Padova									0.007	
									[0.053]	
Constant	-0.121	-0.193	-0.227	0.451	0.170	1.174	0.454	0.075	-0.200	-0.425
	[0.547]	[0.570]	[0.567]	[0.365]	[0.443]	[2.548]	[0.408]	[0.508]	[0.399]	[0.461]
										
Observations	308	308	307	725	722	725	596	593	585	583
R-squared	0.070	-0.007	0.077	0.015	0.085	0.645	0.026	0.106	0.037	0.069
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.63	.63	.63	.63	.63	.63	.63	.63	.63	.63
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
