	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioAsilo	-0.082	0.053	0.018	-0.097*	-0.201***	-0.122**	-0.088	-0.168	-0.119	-0.226
	[0.149]	[0.980]	[0.239]	[0.053]	[0.071]	[0.056]	[0.078]	[0.203]	[0.080]	[0.270]
asilo_Municipal								0.171		0.241
								[0.114]		[0.218]
nido	0.029	-0.091	0.080	0.082*	0.205***	0.090*	0.050	0.117	0.057	-0.160
	[0.151]	[0.907]	[0.147]	[0.044]	[0.064]	[0.047]	[0.058]	[0.118]	[0.061]	[0.201]
unobsA			-0.363							
			[0.353]							
unobsA2			0.011							
			[0.172]							
unobsA3			0.620							
			[0.498]							
Age	0.020	0.004	-0.008	-0.056	-0.162**	-0.065	0.008	-0.156*	-0.029	-0.060
	[0.085]	[0.100]	[0.087]	[0.055]	[0.079]	[0.059]	[0.064]	[0.085]	[0.060]	[0.070]
Male	-0.095	-0.119**	-0.118**	-0.141***	-0.086	-0.146***	-0.126***	-0.111*	-0.127***	-0.062
	[0.059]	[0.060]	[0.060]	[0.037]	[0.053]	[0.040]	[0.042]	[0.059]	[0.041]	[0.052]
poorBHealth	0.183*	0.216**	0.208**	0.075	-0.052	0.056	0.068	-0.049	0.146*	0.197**
	[0.099]	[0.101]	[0.103]	[0.065]	[0.093]	[0.073]	[0.070]	[0.093]	[0.074]	[0.093]
oldsibs	-0.068	-0.086	-0.090	0.049	0.046	0.067	-0.019	-0.045	0.026	0.063
	[0.061]	[0.067]	[0.062]	[0.039]	[0.058]	[0.042]	[0.044]	[0.060]	[0.043]	[0.051]
momMaxEdu_Uni_F	0.165**	0.176**	0.171**	0.074	0.043	0.079	0.152***	0.135*	0.050	-0.005
	[0.074]	[0.080]	[0.075]	[0.047]	[0.070]	[0.050]	[0.052]	[0.077]	[0.053]	[0.068]
dadMaxEdu_Uni_F	0.024	0.046	0.048	0.116**	0.156**	0.093*	0.083	0.147*	0.100*	0.132*
	[0.086]	[0.092]	[0.089]	[0.052]	[0.074]	[0.055]	[0.060]	[0.081]	[0.059]	[0.075]
o.momMaxEdu_Uni_Miss			-		-			-		-
										
dadMaxEdu_Uni_Miss	-0.122	-0.153	-0.127	-0.084	0.023	-0.071	-0.145**	-0.062	-0.068	-0.031
	[0.085]	[0.107]	[0.090]	[0.055]	[0.089]	[0.058]	[0.060]	[0.092]	[0.063]	[0.075]
HighInc_F	0.102	0.074	0.088	0.074	0.092	0.029	0.026	-0.006	0.091	0.040
	[0.073]	[0.102]	[0.076]	[0.052]	[0.072]	[0.056]	[0.054]	[0.077]	[0.058]	[0.069]
HighInc_Miss	0.212***	0.187**	0.191**	-0.002	0.022	-0.013	0.054	0.043	0.059	0.034
	[0.077]	[0.079]	[0.080]	[0.046]	[0.069]	[0.048]	[0.055]	[0.076]	[0.050]	[0.062]
houseOwn_F	0.063	0.073	0.071	0.111**	0.101	0.103*	0.082	0.127*	0.133***	0.087
	[0.076]	[0.084]	[0.081]	[0.048]	[0.062]	[0.053]	[0.056]	[0.069]	[0.050]	[0.057]
distCenter	-0.012	-0.013	-0.012	0.018*	0.044***	0.016	0.014	0.041***	-0.001	0.001
	[0.012]	[0.013]	[0.013]	[0.010]	[0.014]	[0.011]	[0.009]	[0.014]	[0.010]	[0.013]
cgRelig_F	-0.078	-0.074	-0.083	0.023	0.105	0.037	-0.017	0.036	-0.034	-0.026
	[0.069]	[0.091]	[0.075]	[0.053]	[0.068]	[0.057]	[0.055]	[0.075]	[0.055]	[0.071]
cgRelig_Miss	-0.632***	-0.625***	-0.615***	-0.251***	-0.412***	-0.231**	-0.496***	-0.430***	-0.264***	-0.421***
	[0.107]	[0.122]	[0.114]	[0.089]	[0.113]	[0.094]	[0.102]	[0.110]	[0.090]	[0.107]
CAPI	-0.074	-0.063	-0.059	0.003	-0.035	-0.011	-0.063	-0.058	-0.040	-0.006
	[0.058]	[0.061]	[0.060]	[0.038]	[0.052]	[0.040]	[0.043]	[0.059]	[0.042]	[0.050]
momMaxEdu_Uni_Miss	0.120			-0.096		-0.118	0.038		0.012	
	[0.203]			[0.127]		[0.128]	[0.173]		[0.140]	
Parma							0.010			
							[0.057]			
Reggio								0.052		0.070
								[0.087]		[0.067]
nidoXreggio								-0.163		0.094
								[0.203]		[0.256]
Padova									-0.067	
									[0.053]	
Constant	0.098	0.415	0.560	1.271	3.081**	1.458	0.225	3.068*	0.894	1.386
	[1.592]	[1.911]	[1.634]	[1.050]	[1.494]	[1.108]	[1.198]	[1.613]	[1.129]	[1.309]
										
Observations	293	274	274	676	638	676	541	508	569	536
R-squared	0.114	0.122	0.131	0.109	0.246	0.098	0.095	0.238	0.090	0.140
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.42	.42	.42	.42	.42	.42	.42	.42	.42	.42
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
