	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioAsilo	0.077	-0.339	0.104	0.056	0.080	0.287	-0.061	0.186	-0.052	0.138
	[0.096]	[0.635]	[0.228]	[0.046]	[0.054]	[0.226]	[0.068]	[0.164]	[0.067]	[0.139]
asilo_Municipal								-0.116		-0.068
								[0.090]		[0.086]
nido	-0.207**	0.137	-0.212**	0.016	-0.039	-0.632***	-0.023	0.039	-0.039	0.090
	[0.099]	[0.534]	[0.100]	[0.044]	[0.062]	[0.237]	[0.053]	[0.105]	[0.055]	[0.078]
unobs			-0.124							
			[0.331]							
unobs2			0.129							
			[0.147]							
unobs3			0.302							
			[0.457]							
Age	-0.063	-0.069	-0.062	0.054	0.128*	0.775***	-0.027	-0.034	0.066	0.144**
	[0.068]	[0.070]	[0.070]	[0.052]	[0.075]	[0.260]	[0.054]	[0.078]	[0.053]	[0.072]
Male	0.079	0.082	0.083	0.040	0.053	-0.119	0.030	0.047	0.062	0.087*
	[0.052]	[0.054]	[0.055]	[0.036]	[0.045]	[0.432]	[0.039]	[0.049]	[0.039]	[0.046]
poorBHealth	0.000	0.015	0.014	0.065	0.029	-0.306	-0.011	-0.017	0.039	0.007
	[0.091]	[0.100]	[0.103]	[0.057]	[0.082]	[0.219]	[0.067]	[0.097]	[0.067]	[0.080]
oldsibs	-0.051	-0.135	-0.054	-0.083	-0.090	0.400	-0.038	-0.051	-0.069	-0.039
	[0.154]	[0.190]	[0.158]	[0.099]	[0.123]	[0.404]	[0.115]	[0.129]	[0.099]	[0.110]
momMaxEdu_Uni_F	0.085	0.090	0.100	0.045	0.056	-0.293	0.104**	0.069	0.038	0.010
	[0.061]	[0.063]	[0.065]	[0.040]	[0.053]	[0.297]	[0.044]	[0.061]	[0.047]	[0.053]
dadMaxEdu_Uni_F	0.013	-0.036	0.007	0.017	-0.075	0.027	0.023	-0.032	-0.023	-0.038
	[0.066]	[0.104]	[0.068]	[0.043]	[0.063]	[0.199]	[0.047]	[0.071]	[0.047]	[0.055]
momMaxEdu_Uni_Miss	-0.116	-0.112	-0.145	0.154	0.208**	0.172	-0.072	0.065	-0.059	-0.016
	[0.201]	[0.215]	[0.194]	[0.167]	[0.105]	[0.388]	[0.181]	[0.161]	[0.189]	[0.156]
dadMaxEdu_Uni_Miss	0.004	0.032	0.004	-0.028	-0.058	0.546	-0.028	-0.119	0.014	0.044
	[0.089]	[0.099]	[0.091]	[0.065]	[0.081]	[0.448]	[0.073]	[0.092]	[0.066]	[0.072]
HighInc_F	0.010	-0.005	0.006	0.063	-0.110	-0.296*	0.029	-0.158*	0.054	0.113**
	[0.068]	[0.072]	[0.070]	[0.049]	[0.084]	[0.177]	[0.050]	[0.083]	[0.054]	[0.057]
HighInc_Miss	0.008	-0.014	-0.009	0.025	0.039	-0.282	0.024	-0.021	-0.009	0.011
	[0.065]	[0.069]	[0.076]	[0.045]	[0.059]	[0.319]	[0.049]	[0.061]	[0.047]	[0.051]
houseOwn_F	0.001	-0.018	-0.006	-0.032	-0.118**	0.423*	-0.022	-0.047	-0.009	-0.039
	[0.053]	[0.060]	[0.054]	[0.038]	[0.051]	[0.245]	[0.040]	[0.052]	[0.039]	[0.048]
o.houseOwn_Miss			-		-			-		-
										
distCenter	0.007	0.007	0.009	-0.010	-0.008	-0.052	-0.003	-0.010	0.005	0.011
	[0.010]	[0.011]	[0.011]	[0.009]	[0.016]	[0.055]	[0.008]	[0.013]	[0.009]	[0.012]
cgRelig_F	0.084	0.091	0.078	-0.025	-0.058	-0.615	0.010	0.042	0.013	-0.075
	[0.078]	[0.081]	[0.079]	[0.051]	[0.076]	[0.447]	[0.058]	[0.092]	[0.056]	[0.060]
cgRelig_Miss	0.351***	0.310*	0.361***	-0.342***	-0.494***	-0.580	-0.109	-0.488***	-0.300**	-0.321*
	[0.093]	[0.167]	[0.101]	[0.117]	[0.141]	[0.499]	[0.177]	[0.147]	[0.137]	[0.182]
CAPI	-0.015	-0.009	-0.013	-0.021	-0.090*	-0.672***	-0.031	-0.124**	-0.018	-0.006
	[0.053]	[0.057]	[0.053]	[0.036]	[0.054]	[0.254]	[0.039]	[0.056]	[0.039]	[0.052]
houseOwn_Miss	0.118	0.111		-0.012		0.100	-0.047		0.219**	
	[0.076]	[0.081]		[0.267]		[0.652]	[0.237]		[0.086]	
Parma							-0.190***			
							[0.054]			
Reggio								0.211**		0.154**
								[0.084]		[0.064]
nidoXreggio								-0.220		-0.274**
								[0.171]		[0.133]
Padova									-0.094*	
									[0.049]	
Constant	1.110**	1.173**	1.069**	0.299	0.001	-3.087*	0.961**	0.975*	0.300	-0.299
	[0.467]	[0.485]	[0.514]	[0.361]	[0.501]	[1.660]	[0.374]	[0.542]	[0.365]	[0.480]
										
Observations	308	308	307	723	720	723	595	592	584	582
R-squared	0.052	-0.022	0.056	0.036	0.119	0.945	0.045	0.148	0.039	0.089
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.75	.75	.75	.75	.75	.75	.75	.75	.75	.75
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
