	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioMaterna	-0.043	-0.056	-0.132	-0.119***	-0.115***	-0.120***	-0.048	-0.024	-0.037	-0.081
	[0.056]	[0.264]	[0.357]	[0.040]	[0.043]	[0.040]	[0.054]	[0.075]	[0.053]	[0.091]
unobsM			0.136							
			[0.515]							
unobsM2			-0.025							
			[0.238]							
unobsM3			-0.147							
			[0.650]							
Age	0.103	0.102	0.100	0.003	-0.018	-0.010	0.018	0.015	0.002	-0.058
	[0.083]	[0.085]	[0.088]	[0.047]	[0.051]	[0.046]	[0.054]	[0.054]	[0.056]	[0.063]
Male	0.019	0.019	0.018	0.018	0.031	0.021	0.025	0.044	0.016	0.025
	[0.055]	[0.056]	[0.057]	[0.032]	[0.038]	[0.032]	[0.036]	[0.037]	[0.037]	[0.045]
poorBHealth	-0.067	-0.069	-0.073	-0.021	0.017	-0.034	-0.081	-0.061	-0.054	-0.025
	[0.100]	[0.105]	[0.106]	[0.055]	[0.056]	[0.056]	[0.064]	[0.065]	[0.065]	[0.072]
oldsibs	-0.007	-0.007	-0.009	0.016	0.033	0.022	0.013	0.031	0.021	0.060
	[0.057]	[0.057]	[0.058]	[0.034]	[0.040]	[0.033]	[0.038]	[0.040]	[0.039]	[0.046]
momMaxEdu_Uni_F	0.105*	0.103	0.099	0.078**	0.041	0.074**	0.049	0.043	0.100**	0.011
	[0.062]	[0.068]	[0.072]	[0.037]	[0.042]	[0.037]	[0.045]	[0.046]	[0.040]	[0.050]
dadMaxEdu_Uni_F	-0.098	-0.098	-0.097	-0.043	-0.090*	-0.038	-0.109**	-0.118**	-0.014	-0.066
	[0.076]	[0.077]	[0.079]	[0.043]	[0.050]	[0.043]	[0.052]	[0.054]	[0.049]	[0.056]
momMaxEdu_Uni_Miss	0.129	0.129	0.128	0.115	0.127	0.117	0.150	0.206**	0.133	0.165*
	[0.165]	[0.166]	[0.167]	[0.095]	[0.094]	[0.091]	[0.120]	[0.092]	[0.100]	[0.096]
dadMaxEdu_Uni_Miss	-0.074	-0.072	-0.070	0.041	0.085	0.045	-0.017	-0.028	0.006	0.063
	[0.084]	[0.088]	[0.088]	[0.046]	[0.053]	[0.045]	[0.055]	[0.058]	[0.057]	[0.070]
HighInc_F	0.029	0.030	0.033	0.017	0.026	0.004	0.017	0.007	0.000	0.026
	[0.066]	[0.069]	[0.070]	[0.044]	[0.048]	[0.044]	[0.047]	[0.050]	[0.049]	[0.055]
HighInc_Miss	-0.156**	-0.156**	-0.152*	-0.064	-0.057	-0.066*	-0.078*	-0.027	-0.109**	-0.092*
	[0.074]	[0.076]	[0.078]	[0.039]	[0.045]	[0.039]	[0.047]	[0.046]	[0.046]	[0.050]
houseOwn_F	0.028	0.028	0.030	0.001	0.035	-0.002	-0.021	0.014	0.030	0.055
	[0.079]	[0.079]	[0.080]	[0.041]	[0.055]	[0.040]	[0.049]	[0.054]	[0.049]	[0.058]
distCenter	-0.002	-0.002	-0.002	-0.003	-0.004	-0.004	-0.001	-0.002	-0.007	-0.013
	[0.012]	[0.012]	[0.012]	[0.009]	[0.010]	[0.009]	[0.009]	[0.009]	[0.010]	[0.012]
cgRelig_F	-0.111*	-0.115	-0.122	-0.066	-0.012	-0.065	-0.097**	-0.093**	-0.062	-0.007
	[0.062]	[0.095]	[0.097]	[0.041]	[0.055]	[0.041]	[0.044]	[0.042]	[0.047]	[0.061]
o.cgRelig_Miss			-		-			-		-
										
CAPI	0.081	0.082	0.084	0.019	-0.013	0.011	0.044	0.051	0.034	-0.009
	[0.055]	[0.062]	[0.062]	[0.032]	[0.038]	[0.032]	[0.037]	[0.039]	[0.037]	[0.044]
cgRelig_Miss	-0.617***	-0.613***		-0.512***		-0.515***	-0.500***		-0.502***	
	[0.096]	[0.116]		[0.086]		[0.086]	[0.175]		[0.090]	
Parma							0.101**			
							[0.046]			
Reggio								-0.108**		-0.036
								[0.054]		[0.058]
materna_Municipal								-0.019		0.040
								[0.051]		[0.071]
Padova									0.073	
									[0.048]	
Constant	-1.118	-1.090	-1.003	0.797	1.126	1.050	0.491	0.600	0.711	1.845
	[1.555]	[1.642]	[1.720]	[0.878]	[0.954]	[0.869]	[1.001]	[1.014]	[1.044]	[1.162]
										
Observations	293	293	290	686	647	686	541	537	569	531
R-squared	0.084	0.084	0.060	0.096	0.034	0.099	0.064	0.058	0.104	0.038
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.71	.71	.71	.71	.71	.71	.71	.71	.71	.71
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
