	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioMaterna	-0.023	0.167	0.266	0.026	0.022	0.027	-0.011	0.054	-0.025	-0.098
	[0.061]	[0.299]	[0.428]	[0.047]	[0.048]	[0.047]	[0.061]	[0.094]	[0.060]	[0.097]
unobsM			-0.408							
			[0.634]							
unobsM2			-0.031							
			[0.257]							
unobsM3			0.341							
			[0.815]							
Age	0.048	0.063	0.062	0.004	-0.004	-0.004	-0.059	-0.100	0.066	0.084
	[0.091]	[0.096]	[0.093]	[0.056]	[0.064]	[0.056]	[0.065]	[0.071]	[0.063]	[0.072]
Male	-0.016	-0.012	-0.009	-0.155***	-0.197***	-0.166***	-0.116***	-0.141***	-0.110***	-0.121**
	[0.061]	[0.062]	[0.062]	[0.038]	[0.043]	[0.038]	[0.043]	[0.048]	[0.042]	[0.049]
poorBHealth	0.202*	0.222**	0.221**	0.100	0.109	0.099	0.137**	0.128*	0.099	0.082
	[0.105]	[0.107]	[0.111]	[0.064]	[0.070]	[0.064]	[0.070]	[0.076]	[0.075]	[0.084]
oldsibs	-0.068	-0.067	-0.067	-0.035	0.002	-0.034	-0.034	-0.010	-0.055	-0.003
	[0.062]	[0.064]	[0.062]	[0.040]	[0.045]	[0.040]	[0.046]	[0.049]	[0.043]	[0.049]
momMaxEdu_Uni_F	-0.106	-0.087	-0.089	-0.050	-0.022	-0.043	-0.054	-0.005	-0.064	-0.054
	[0.075]	[0.084]	[0.081]	[0.046]	[0.054]	[0.046]	[0.052]	[0.059]	[0.052]	[0.060]
dadMaxEdu_Uni_F	0.158*	0.148*	0.149*	0.073	0.042	0.063	0.125**	0.116*	0.047	0.009
	[0.086]	[0.088]	[0.088]	[0.051]	[0.059]	[0.051]	[0.060]	[0.068]	[0.059]	[0.068]
momMaxEdu_Uni_Miss	-0.120	-0.115	-0.114	0.106	0.168	0.110	-0.039	-0.115	-0.004	0.007
	[0.222]	[0.202]	[0.222]	[0.134]	[0.146]	[0.134]	[0.185]	[0.206]	[0.142]	[0.165]
dadMaxEdu_Uni_Miss	-0.064	-0.085	-0.083	-0.045	-0.121*	-0.037	-0.022	-0.041	-0.040	-0.097
	[0.087]	[0.098]	[0.093]	[0.057]	[0.068]	[0.058]	[0.063]	[0.076]	[0.066]	[0.084]
HighInc_F	0.112	0.099	0.097	-0.029	-0.045	-0.026	0.036	0.044	0.032	-0.020
	[0.075]	[0.078]	[0.077]	[0.052]	[0.057]	[0.053]	[0.055]	[0.059]	[0.059]	[0.066]
HighInc_Miss	0.108	0.098	0.093	0.064	0.057	0.061	0.010	0.018	0.103*	0.081
	[0.079]	[0.081]	[0.082]	[0.047]	[0.050]	[0.047]	[0.055]	[0.058]	[0.052]	[0.057]
houseOwn_F	-0.174**	-0.177**	-0.183**	-0.070	-0.097*	-0.066	-0.078	-0.102	-0.118**	-0.146**
	[0.083]	[0.084]	[0.084]	[0.049]	[0.057]	[0.049]	[0.059]	[0.066]	[0.054]	[0.061]
distCenter	-0.005	-0.005	-0.004	0.016	0.022*	0.018*	0.014	0.017	-0.003	-0.002
	[0.013]	[0.013]	[0.014]	[0.010]	[0.011]	[0.010]	[0.010]	[0.011]	[0.011]	[0.012]
cgRelig_F	-0.024	0.026	0.027	0.007	-0.010	0.008	0.006	-0.053	-0.010	-0.016
	[0.074]	[0.108]	[0.109]	[0.052]	[0.058]	[0.053]	[0.057]	[0.068]	[0.058]	[0.063]
o.cgRelig_Miss			-		-			-		-
										
CAPI	0.034	0.014	0.018	-0.016	-0.000	-0.011	-0.035	-0.017	0.049	0.072
	[0.060]	[0.069]	[0.068]	[0.038]	[0.043]	[0.039]	[0.045]	[0.049]	[0.043]	[0.049]
cgRelig_Miss	0.501***	0.448***		0.338***		0.333***	0.160		0.289***	
	[0.104]	[0.135]		[0.085]		[0.086]	[0.361]		[0.090]	
Parma							-0.069			
							[0.055]			
Reggio								0.044		0.066
								[0.070]		[0.068]
materna_Municipal								-0.085		0.068
								[0.067]		[0.072]
Padova									-0.028	
									[0.056]	
Constant	-0.300	-0.712	-0.721	0.417	0.598	0.558	1.639	2.405*	-0.632	-0.991
	[1.708]	[1.864]	[1.819]	[1.055]	[1.209]	[1.065]	[1.218]	[1.344]	[1.184]	[1.366]
										
Observations	291	291	290	679	642	679	537	535	564	528
R-squared	0.065	0.032	0.064	0.081	0.078	0.084	0.049	0.062	0.081	0.066
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.46	.46	.46	.46	.46	.46	.46	.46	.46	.46
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
