	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioMaterna	-0.004	-0.304	-0.252	-0.046	0.035	0.000	-0.004	-0.169	-0.009	0.041
	[0.054]	[0.218]	[0.234]	[0.042]	[0.057]	[0.076]	[0.054]	[0.142]	[0.054]	[0.182]
unobs			0.273							
			[0.371]							
unobs2			0.441**							
			[0.213]							
unobs3			0.063							
			[0.603]							
Age	-0.105	-0.099	-0.105	-0.021	0.028	0.061	-0.046	-0.032	-0.025	-0.089
	[0.078]	[0.084]	[0.080]	[0.052]	[0.087]	[0.121]	[0.055]	[0.099]	[0.058]	[0.119]
Male	-0.046	-0.040	-0.046	-0.006	0.165**	-0.029	-0.018	0.383***	-0.026	-0.036
	[0.054]	[0.058]	[0.055]	[0.034]	[0.083]	[0.146]	[0.039]	[0.097]	[0.039]	[0.053]
poorBHealth	0.002	0.020	0.024	0.067	0.178**	0.349***	0.040	0.166	0.043	0.028
	[0.086]	[0.094]	[0.088]	[0.056]	[0.083]	[0.124]	[0.062]	[0.111]	[0.064]	[0.074]
oldsibs	0.008	-0.061	-0.089	0.002	0.141	0.221	-0.050	0.102	0.010	0.109
	[0.153]	[0.172]	[0.150]	[0.093]	[0.111]	[0.207]	[0.118]	[0.128]	[0.094]	[0.106]
momMaxEdu_Uni_F	-0.072	-0.069	-0.052	-0.027	0.601***	0.213	-0.047	0.285***	-0.031	0.370***
	[0.069]	[0.070]	[0.069]	[0.041]	[0.079]	[0.148]	[0.045]	[0.070]	[0.048]	[0.143]
dadMaxEdu_Uni_F	0.021	0.011	0.009	0.061	0.159*	-0.847***	0.070	0.230***	0.011	0.121
	[0.074]	[0.077]	[0.073]	[0.043]	[0.082]	[0.263]	[0.048]	[0.078]	[0.050]	[0.116]
momMaxEdu_Uni_Miss	-0.400***	-0.440**	-0.443***	-0.003	0.254	0.086	-0.251	-0.165	-0.336**	-0.184
	[0.152]	[0.196]	[0.119]	[0.163]	[0.226]	[0.182]	[0.157]	[0.215]	[0.163]	[0.226]
dadMaxEdu_Uni_Miss	-0.099	-0.056	-0.061	-0.038	0.061	-0.649***	-0.089	-0.093	-0.090	-0.006
	[0.104]	[0.115]	[0.105]	[0.063]	[0.079]	[0.070]	[0.078]	[0.129]	[0.069]	[0.078]
HighInc_F	0.120	0.142*	0.145*	0.021	-0.004	-0.617***	0.041	0.187**	0.063	-0.123
	[0.074]	[0.079]	[0.075]	[0.049]	[0.073]	[0.191]	[0.052]	[0.090]	[0.055]	[0.092]
HighInc_Miss	0.114*	0.119*	0.121*	0.006	-0.007	0.165	0.034	0.109	0.025	0.062
	[0.068]	[0.072]	[0.067]	[0.042]	[0.087]	[0.106]	[0.049]	[0.090]	[0.046]	[0.094]
houseOwn_F	0.091	0.063	0.057	0.016	-0.135*	0.229	0.064	-0.184***	0.026	0.011
	[0.058]	[0.065]	[0.063]	[0.037]	[0.073]	[0.163]	[0.042]	[0.061]	[0.040]	[0.048]
o.houseOwn_Miss			-		-			-		-
										
distCenter	0.002	-0.001	0.003	0.008	-0.002	-0.178***	0.003	0.020	0.005	-0.020
	[0.012]	[0.013]	[0.012]	[0.009]	[0.013]	[0.036]	[0.008]	[0.013]	[0.010]	[0.015]
cgRelig_F	0.094	0.041	0.007	0.116**	0.151**	0.072	0.135**	0.212***	0.056	0.002
	[0.079]	[0.087]	[0.089]	[0.051]	[0.066]	[0.112]	[0.060]	[0.075]	[0.056]	[0.083]
cgRelig_Miss	0.121	0.130	0.021	-0.162	-0.235***	0.132	0.186	0.137	-0.243*	-0.568***
	[0.291]	[0.267]	[0.276]	[0.129]	[0.077]	[0.145]	[0.186]	[0.128]	[0.137]	[0.138]
CAPI	-0.054	-0.022	-0.008	-0.119***	-0.080	-0.171	-0.095**	-0.076	-0.103***	-0.055
	[0.056]	[0.065]	[0.062]	[0.035]	[0.064]	[0.121]	[0.039]	[0.055]	[0.039]	[0.048]
houseOwn_Miss	-0.193	-0.336		-0.082		0.131	-0.215		0.052	
	[0.396]	[0.405]		[0.284]		[0.589]	[0.265]		[0.338]	
Parma							0.022			
							[0.049]			
Reggio								0.165		-0.011
								[0.102]		[0.084]
materna_Municipal								0.175		-0.038
								[0.122]		[0.172]
Padova									0.048	
									[0.049]	
Constant	1.256**	1.422**	1.351**	0.759**	0.123	0.981	0.854**	0.209	0.816**	1.269*
	[0.543]	[0.592]	[0.571]	[0.353]	[0.630]	[0.705]	[0.384]	[0.668]	[0.399]	[0.742]
										
Observations	309	309	307	731	728	728	597	593	586	583
R-squared	0.083	-0.010	0.106	0.046	0.998	0.957	0.050	0.983	0.049	0.735
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.65	.65	.65	.65	.65	.65	.65	.65	.65	.65
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
