	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioAsilo	-0.070	1.526	-0.228	0.055	0.173**	0.085	0.015	0.315	0.006	-0.052
	[0.159]	[1.244]	[0.273]	[0.057]	[0.078]	[0.058]	[0.080]	[0.195]	[0.084]	[0.275]
asilo_Municipal								-0.387***		-0.028
								[0.135]		[0.232]
nido	0.111	-1.390	0.031	-0.005	-0.038	-0.029	-0.002	0.216	0.018	0.188
	[0.161]	[1.160]	[0.161]	[0.047]	[0.080]	[0.049]	[0.059]	[0.136]	[0.065]	[0.218]
unobsA			0.408							
			[0.370]							
unobsA2			0.356**							
			[0.173]							
unobsA3			-0.445							
			[0.493]							
Age	-0.161*	-0.077	-0.148	-0.049	0.092	-0.022	-0.048	0.009	-0.117*	0.000
	[0.090]	[0.115]	[0.091]	[0.057]	[0.094]	[0.059]	[0.065]	[0.091]	[0.061]	[0.069]
Male	0.028	-0.001	-0.005	0.037	0.014	0.021	0.002	-0.042	0.073*	0.041
	[0.061]	[0.073]	[0.061]	[0.039]	[0.059]	[0.041]	[0.044]	[0.058]	[0.043]	[0.049]
poorBHealth	-0.145	-0.127	-0.113	0.111*	0.248**	0.121*	0.080	0.351***	-0.045	-0.079
	[0.107]	[0.122]	[0.115]	[0.064]	[0.099]	[0.068]	[0.073]	[0.097]	[0.075]	[0.087]
oldsibs	-0.087	-0.049	-0.087	-0.032	-0.155**	-0.030	-0.029	-0.083	-0.079*	-0.194***
	[0.063]	[0.083]	[0.065]	[0.042]	[0.072]	[0.043]	[0.047]	[0.064]	[0.044]	[0.052]
momMaxEdu_Uni_F	0.128*	0.201**	0.145**	0.086*	0.143*	0.106**	0.122**	0.186**	0.117**	0.137**
	[0.072]	[0.099]	[0.073]	[0.049]	[0.080]	[0.051]	[0.054]	[0.076]	[0.053]	[0.063]
dadMaxEdu_Uni_F	-0.148*	-0.125	-0.159*	-0.000	0.078	-0.005	-0.083	-0.102	-0.022	0.095
	[0.084]	[0.109]	[0.090]	[0.053]	[0.085]	[0.056]	[0.062]	[0.084]	[0.059]	[0.073]
o.momMaxEdu_Uni_Miss			-		-			-		-
										
dadMaxEdu_Uni_Miss	-0.112	-0.234*	-0.108	-0.031	-0.085	-0.027	-0.050	-0.026	-0.125*	-0.189**
	[0.084]	[0.126]	[0.092]	[0.061]	[0.089]	[0.065]	[0.064]	[0.074]	[0.064]	[0.079]
HighInc_F	0.035	-0.113	0.036	0.053	-0.021	0.065	0.062	0.021	0.032	-0.041
	[0.074]	[0.123]	[0.080]	[0.053]	[0.085]	[0.055]	[0.056]	[0.078]	[0.058]	[0.066]
HighInc_Miss	0.022	-0.009	0.006	0.068	0.037	0.070	0.079	0.052	0.009	-0.023
	[0.075]	[0.101]	[0.081]	[0.048]	[0.078]	[0.050]	[0.056]	[0.075]	[0.051]	[0.060]
houseOwn_F	-0.029	0.032	-0.030	0.093*	0.109	0.130**	0.032	0.016	0.042	0.083
	[0.084]	[0.102]	[0.093]	[0.051]	[0.073]	[0.052]	[0.060]	[0.072]	[0.054]	[0.059]
distCenter	-0.014	-0.018	-0.024*	-0.025**	-0.038**	-0.032***	-0.026**	-0.034***	-0.012	-0.025**
	[0.013]	[0.014]	[0.014]	[0.011]	[0.016]	[0.011]	[0.010]	[0.012]	[0.011]	[0.012]
cgRelig_F	0.046	0.130	0.017	0.056	0.006	0.074	0.071	0.064	0.074	0.044
	[0.074]	[0.101]	[0.078]	[0.054]	[0.075]	[0.057]	[0.059]	[0.079]	[0.056]	[0.064]
cgRelig_Miss	0.067	0.011	0.063	-0.218**	-0.147	-0.201**	-0.051	-0.153	-0.134	-0.089
	[0.309]	[0.317]	[0.287]	[0.095]	[0.150]	[0.102]	[0.261]	[0.270]	[0.097]	[0.106]
CAPI	-0.140**	-0.120	-0.150**	-0.010	0.073	0.013	-0.016	0.080	-0.114***	-0.134***
	[0.060]	[0.073]	[0.062]	[0.039]	[0.058]	[0.041]	[0.044]	[0.059]	[0.043]	[0.050]
momMaxEdu_Uni_Miss	0.123			0.075		0.036	0.083		0.075	
	[0.201]			[0.143]		[0.144]	[0.185]		[0.144]	
Parma							-0.056			
							[0.058]			
Reggio								0.130		0.067
								[0.086]		[0.069]
nidoXreggio								-0.111		-0.078
								[0.197]		[0.264]
Padova									-0.022	
									[0.054]	
Constant	3.637**	2.013	3.522**	1.308	-1.296	0.765	1.394	0.242	2.687**	0.566
	[1.691]	[2.226]	[1.707]	[1.074]	[1.790]	[1.112]	[1.227]	[1.727]	[1.147]	[1.312]
										
Observations	293	274	274	676	638	676	541	508	569	536
R-squared	0.070	-0.259	0.092	0.053	0.187	0.068	0.038	0.208	0.070	0.231
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.53	.53	.53	.53	.53	.53	.53	.53	.53	.53
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
