	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioMaterna	0.007	0.032	0.036	0.007	0.005	0.007	0.005	0.005	0.006	0.005
	[0.007]	[0.043]	[0.037]	[0.007]	[0.005]	[0.007]	[0.007]	[0.005]	[0.007]	[0.005]
unobs			-0.023							
			[0.028]							
unobs2			-0.014							
			[0.015]							
unobs3			-0.028							
			[0.033]							
Age	0.016	0.016	0.011	0.004	0.002	0.002	0.010	0.003	0.009	0.003
	[0.012]	[0.012]	[0.011]	[0.004]	[0.002]	[0.003]	[0.006]	[0.003]	[0.006]	[0.003]
Male	-0.004	-0.004	-0.006	-0.003	-0.002	-0.002	-0.001	-0.002	-0.004	-0.002
	[0.006]	[0.007]	[0.006]	[0.003]	[0.002]	[0.002]	[0.004]	[0.002]	[0.004]	[0.002]
poorBHealth	-0.001	-0.003	-0.003	-0.001	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001
	[0.004]	[0.006]	[0.004]	[0.001]	[0.001]	[0.002]	[0.002]	[0.001]	[0.002]	[0.001]
oldsibs	0.036	0.040*	0.006	-0.000	-0.001	-0.000	0.042	-0.001	0.030	-0.000
	[0.023]	[0.023]	[0.006]	[0.001]	[0.001]	[0.001]	[0.029]	[0.001]	[0.021]	[0.001]
momMaxEdu_Uni_F	-0.015	-0.015	-0.013	-0.005	-0.003	-0.004	-0.005	-0.003	-0.004	-0.004
	[0.012]	[0.013]	[0.013]	[0.005]	[0.003]	[0.004]	[0.006]	[0.003]	[0.007]	[0.004]
dadMaxEdu_Uni_F	0.027	0.028	0.025	0.007	0.005	0.006	0.010	0.007	0.009	0.007
	[0.023]	[0.024]	[0.024]	[0.007]	[0.005]	[0.006]	[0.010]	[0.007]	[0.011]	[0.007]
momMaxEdu_Uni_Miss	-0.003	0.000	0.001	-0.003	-0.002	-0.003	0.000	-0.002	-0.003	-0.003
	[0.009]	[0.007]	[0.009]	[0.004]	[0.003]	[0.004]	[0.005]	[0.002]	[0.006]	[0.004]
dadMaxEdu_Uni_Miss	-0.002	-0.006	-0.005	-0.001	-0.001	-0.001	-0.005	-0.001	-0.002	-0.001
	[0.005]	[0.007]	[0.006]	[0.001]	[0.001]	[0.002]	[0.005]	[0.001]	[0.003]	[0.001]
HighInc_F	-0.010	-0.012	-0.014	-0.005	-0.003	-0.004	-0.003	-0.004	-0.006	-0.004
	[0.011]	[0.014]	[0.013]	[0.005]	[0.003]	[0.004]	[0.006]	[0.004]	[0.006]	[0.004]
HighInc_Miss	-0.015	-0.016	-0.012	-0.003	-0.002	-0.003	-0.005	-0.004	-0.007	-0.003
	[0.012]	[0.013]	[0.012]	[0.003]	[0.002]	[0.003]	[0.006]	[0.004]	[0.005]	[0.003]
houseOwn_F	0.004	0.007	0.010	0.004	0.002	0.003	0.004	0.002	0.005	0.003
	[0.006]	[0.010]	[0.010]	[0.004]	[0.002]	[0.003]	[0.004]	[0.002]	[0.005]	[0.003]
o.houseOwn_Miss			-		-			-		-
										
distCenter	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.000	0.001	0.000
	[0.001]	[0.002]	[0.001]	[0.001]	[0.000]	[0.000]	[0.001]	[0.000]	[0.001]	[0.000]
cgRelig_F	-0.025	-0.021	-0.015	-0.010	-0.005	-0.007	-0.015	-0.007	-0.015	-0.008
	[0.022]	[0.016]	[0.015]	[0.010]	[0.005]	[0.007]	[0.012]	[0.007]	[0.013]	[0.008]
cgRelig_Miss	0.120	0.119	-0.017	-0.007	-0.003	-0.005	0.079	-0.007	0.035	-0.003
	[0.104]	[0.104]	[0.019]	[0.007]	[0.003]	[0.005]	[0.067]	[0.007]	[0.030]	[0.003]
CAPI	-0.008	-0.010	-0.013	-0.003	-0.002	-0.003	-0.003	-0.002	-0.007	-0.002
	[0.009]	[0.012]	[0.013]	[0.003]	[0.002]	[0.003]	[0.004]	[0.002]	[0.005]	[0.002]
houseOwn_Miss	0.399	0.410		0.002		0.001	0.209		0.301	
	[0.293]	[0.293]		[0.002]		[0.001]	[0.161]		[0.234]	
Parma							-0.003			
							[0.003]			
Reggio								0.001		0.001
								[0.001]		[0.001]
materna_Municipal								-0.000		-0.000
								[0.001]		[0.001]
Padova									-0.004	
									[0.004]	
Constant	-0.088	-0.102	-0.072	-0.018	-0.010	-0.010	-0.056	-0.015	-0.045	-0.015
	[0.063]	[0.082]	[0.072]	[0.018]	[0.010]	[0.011]	[0.035]	[0.016]	[0.030]	[0.016]
										
Observations	309	309	307	731	728	731	597	593	586	583
R-squared	0.335	0.313	0.072	0.029	0.018	0.024	0.208	0.022	0.222	0.024
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.01	.01	.01	.01	.01	.01	.01	.01	.01	.01
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
