	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)
VARIABLES	OLS	IV	CF	OLS	PSM	PSM2	OLS	DiD Pr	OLS	DiD Pd
										
ReggioAsilo	-0.000	-0.487	-0.326	-0.069	0.078	-0.075	0.002	0.009	-0.046	-0.225
	[0.136]	[0.952]	[0.236]	[0.055]	[0.066]	[0.056]	[0.078]	[0.187]	[0.080]	[0.201]
asilo_Municipal								0.114		0.270**
								[0.113]		[0.121]
nido	-0.058	0.372	-0.099	-0.009	-0.150**	-0.023	-0.041	-0.193	0.008	-0.453***
	[0.137]	[0.891]	[0.139]	[0.045]	[0.063]	[0.047]	[0.058]	[0.121]	[0.061]	[0.093]
unobsA			0.389							
			[0.339]							
unobsA2			0.067							
			[0.175]							
unobsA3			0.048							
			[0.491]							
Age	-0.049	-0.086	-0.060	0.053	0.000	0.062	0.036	0.053	-0.034	-0.173**
	[0.088]	[0.104]	[0.088]	[0.056]	[0.078]	[0.059]	[0.065]	[0.079]	[0.061]	[0.082]
Male	-0.044	-0.061	-0.055	-0.034	-0.020	-0.054	-0.085**	-0.063	0.010	-0.027
	[0.059]	[0.062]	[0.060]	[0.037]	[0.054]	[0.039]	[0.043]	[0.057]	[0.040]	[0.056]
poorBHealth	-0.002	-0.009	0.011	-0.008	-0.065	-0.025	-0.037	-0.168*	0.012	0.008
	[0.110]	[0.118]	[0.112]	[0.063]	[0.071]	[0.070]	[0.073]	[0.086]	[0.073]	[0.080]
oldsibs	-0.116*	-0.121*	-0.112*	0.007	0.096	-0.010	-0.061	-0.069	-0.019	0.089
	[0.060]	[0.067]	[0.060]	[0.040]	[0.066]	[0.041]	[0.045]	[0.060]	[0.042]	[0.059]
momMaxEdu_Uni_F	0.116	0.118	0.138*	0.092**	0.109	0.101**	0.097*	0.203***	0.090*	0.061
	[0.074]	[0.084]	[0.076]	[0.046]	[0.072]	[0.049]	[0.053]	[0.076]	[0.052]	[0.066]
dadMaxEdu_Uni_F	0.101	0.089	0.111	-0.032	-0.199***	-0.043	-0.024	-0.147*	0.055	-0.079
	[0.088]	[0.096]	[0.093]	[0.051]	[0.075]	[0.053]	[0.061]	[0.081]	[0.059]	[0.081]
o.momMaxEdu_Uni_Miss			-		-			-		-
										
dadMaxEdu_Uni_Miss	0.052	0.058	0.079	-0.025	-0.232***	-0.017	-0.010	-0.190**	0.010	-0.042
	[0.087]	[0.111]	[0.091]	[0.057]	[0.082]	[0.059]	[0.064]	[0.078]	[0.065]	[0.078]
HighInc_F	0.078	0.101	0.115	0.155***	0.305***	0.176***	0.156***	0.279***	0.112*	0.158**
	[0.075]	[0.103]	[0.079]	[0.052]	[0.072]	[0.055]	[0.055]	[0.075]	[0.059]	[0.072]
HighInc_Miss	-0.161**	-0.170**	-0.206***	-0.159***	-0.090	-0.170***	-0.139***	-0.074	-0.181***	-0.204***
	[0.072]	[0.076]	[0.075]	[0.045]	[0.067]	[0.047]	[0.053]	[0.073]	[0.048]	[0.061]
houseOwn_F	0.151**	0.184**	0.241***	0.050	0.069	0.068	0.082	0.058	0.092*	0.187***
	[0.075]	[0.081]	[0.074]	[0.048]	[0.059]	[0.051]	[0.056]	[0.064]	[0.049]	[0.066]
distCenter	-0.012	-0.014	-0.022*	0.013	0.040***	0.008	-0.001	-0.006	-0.003	0.034**
	[0.013]	[0.013]	[0.013]	[0.010]	[0.015]	[0.012]	[0.010]	[0.012]	[0.010]	[0.016]
cgRelig_F	0.047	0.004	-0.010	-0.006	-0.109	-0.019	-0.003	-0.085	0.025	-0.043
	[0.071]	[0.092]	[0.074]	[0.054]	[0.070]	[0.054]	[0.056]	[0.073]	[0.054]	[0.068]
cgRelig_Miss	0.431	0.438	0.486	-0.076	0.039	-0.107	0.168	-0.267	0.013	0.157
	[0.336]	[0.336]	[0.357]	[0.093]	[0.144]	[0.092]	[0.329]	[0.367]	[0.094]	[0.132]
CAPI	-0.005	0.015	0.036	-0.095**	0.023	-0.074*	-0.019	0.049	-0.111***	-0.059
	[0.059]	[0.064]	[0.061]	[0.038]	[0.053]	[0.039]	[0.044]	[0.057]	[0.041]	[0.051]
momMaxEdu_Uni_Miss	-0.126			0.113		0.113	-0.043		0.127	
	[0.190]			[0.133]		[0.137]	[0.169]		[0.130]	
Parma							0.067			
							[0.057]			
Reggio								0.012		-0.077
								[0.091]		[0.075]
nidoXreggio								0.046		0.393**
								[0.191]		[0.192]
Padova									0.008	
									[0.052]	
Constant	1.254	1.966	1.621	-0.564	0.342	-0.700	-0.271	-0.525	0.994	3.518**
	[1.662]	[1.988]	[1.654]	[1.061]	[1.452]	[1.116]	[1.214]	[1.488]	[1.153]	[1.533]
										
Observations	293	274	274	676	638	676	541	508	569	536
R-squared	0.101	0.074	0.134	0.092	0.228	0.113	0.078	0.212	0.103	0.183
Sample	Reggio	Reggio	Reggio	RAvsPrPd	RAvsPP	RAvsPP	RePr	RePr	RePd	RePd
Mean	.41	.41	.41	.41	.41	.41	.41	.41	.41	.41
Robust standard errors in brackets										
*** p<0.01, ** p<0.05, * p<0.1										
Mean = average of the y-variable for the whole sample considered. Sample: Reggio = only respondents in the city of Reggio Emilia. RAvsPrPd = Reggio Approach and all the respondents in Parma and Padova. RePr= all of the respondents in Reggio Emilia and Parma. RePd= all of the respondents in Reggio Emilia and Padova. Estimation Procedure: OLS = Ordinary Least Square; IV = Instrumental variable approach; CF = control function approach										
cubic polynomial or residuals. PSM = simple propensity score matching. PSM2 = propensity sore matching using both demand and supply. DiD = differences-in-differences approach										
municipal schools vs other schools across different cities										
